Date,Rainfall,Temperature
1882,77.3,15.35
1882,77.3,12.25
1882,77.3,9.95
1882,77.3,2.55
1882,77.3,-5.25
1882,97.3,6.35
1882,97.3,6.2
1882,97.3,8.6
1882,97.3,7.45
1882,97.3,8.85
1882,97.3,9.15
1882,97.3,16.2
1882,97.3,15.35
1882,97.3,12.25
1882,97.3,9.95
1882,97.3,2.55
1882,97.3,-5.25
1882,138.7,6.35
1882,138.7,6.2
1882,138.7,8.6
1882,138.7,7.45
1882,138.7,8.85
1882,138.7,9.15
1882,138.7,16.2
1882,138.7,15.35
1882,138.7,12.25
1882,138.7,9.95
1882,138.7,2.55
1882,138.7,-5.25
1882,90.8,6.35
1882,90.8,6.2
1882,90.8,8.6
1882,90.8,7.45
1882,90.8,8.85
1882,90.8,9.15
1882,90.8,16.2
1882,90.8,15.35
1882,90.8,12.25
1882,90.8,9.95
1882,90.8,2.55
1882,90.8,-5.25
1882,91.8,6.35
1882,91.8,6.2
1882,91.8,8.6
1882,91.8,7.45
1882,91.8,8.85
1882,91.8,9.15
1882,91.8,16.2
1882,91.8,15.35
1882,91.8,12.25
1882,91.8,9.95
1882,91.8,2.55
1882,91.8,-5.25
1882,115.7,6.35
1882,115.7,6.2
1882,115.7,8.6
1882,115.7,7.45
1882,115.7,8.85
1882,115.7,9.15
1882,115.7,16.2
1882,115.7,15.35
1882,115.7,12.25
1882,115.7,9.95
1882,115.7,2.55
1882,115.7,-5.25
1882,148.3,6.35
1882,148.3,6.2
1882,148.3,8.6
1882,148.3,7.45
1882,148.3,8.85
1882,148.3,9.15
1882,148.3,16.2
1882,148.3,15.35
1882,148.3,12.25
1882,148.3,9.95
1882,148.3,2.55
1882,148.3,-5.25
1882,116.2,6.35
1882,116.2,6.2
1882,116.2,8.6
1882,116.2,7.45
1882,116.2,8.85
1882,116.2,9.15
1882,116.2,16.2
1882,116.2,15.35
1882,116.2,12.25
1882,116.2,9.95
1882,116.2,2.55
1882,116.2,-5.25
1883,167.2,3.85
1883,167.2,6.25
1883,167.2,1.75
1883,167.2,7.4
1883,167.2,10.5
1883,167.2,16.55
1883,167.2,14.65
1883,167.2,14.75
1883,167.2,10.45
1883,167.2,6.55
1883,167.2,6.4
1883,167.2,6.65
1883,174.4,3.85
1883,174.4,6.25
1883,174.4,1.75
1883,174.4,7.4
1883,174.4,10.5
1883,174.4,16.55
1883,174.4,14.65
1883,174.4,14.75
1883,174.4,10.45
1883,174.4,6.55
1883,174.4,6.4
1883,174.4,6.65
1883,49.1,3.85
1883,49.1,6.25
1883,49.1,1.75
1883,49.1,7.4
1883,49.1,10.5
1883,49.1,16.55
1883,49.1,14.65
1883,49.1,14.75
1883,49.1,10.45
1883,49.1,6.55
1883,49.1,6.4
1883,49.1,6.65
1883,66.7,3.85
1883,66.7,6.25
1883,66.7,1.75
1883,66.7,7.4
1883,66.7,10.5
1883,66.7,16.55
1883,66.7,14.65
1883,66.7,14.75
1883,66.7,10.45
1883,66.7,6.55
1883,66.7,6.4
1883,66.7,6.65
1883,62.3,3.85
1883,62.3,6.25
1883,62.3,1.75
1883,62.3,7.4
1883,62.3,10.5
1883,62.3,16.55
1883,62.3,14.65
1883,62.3,14.75
1883,62.3,10.45
1883,62.3,6.55
1883,62.3,6.4
1883,62.3,6.65
1883,59.8,3.85
1883,59.8,6.25
1883,59.8,1.75
1883,59.8,7.4
1883,59.8,10.5
1883,59.8,16.55
1883,59.8,14.65
1883,59.8,14.75
1883,59.8,10.45
1883,59.8,6.55
1883,59.8,6.4
1883,59.8,6.65
1883,108.0,3.85
1883,108.0,6.25
1883,108.0,1.75
1883,108.0,7.4
1883,108.0,10.5
1883,108.0,16.55
1883,108.0,14.65
1883,108.0,14.75
1883,108.0,10.45
1883,108.0,6.55
1883,108.0,6.4
1883,108.0,6.65
1883,109.7,3.85
1883,109.7,6.25
1883,109.7,1.75
1883,109.7,7.4
1883,109.7,10.5
1883,109.7,16.55
1883,109.7,14.65
1883,109.7,14.75
1883,109.7,10.45
1883,109.7,6.55
1883,109.7,6.4
1883,109.7,6.65
1883,134.1,3.85
1883,134.1,6.25
1883,134.1,1.75
1883,134.1,7.4
1883,134.1,10.5
1883,134.1,16.55
1883,134.1,14.65
1883,134.1,14.75
1883,134.1,10.45
1883,134.1,6.55
1883,134.1,6.4
1883,134.1,6.65
1883,99.4,3.85
1883,99.4,6.25
1883,99.4,1.75
1883,99.4,7.4
1883,99.4,10.5
1883,99.4,16.55
1883,99.4,14.65
1883,99.4,14.75
1883,99.4,10.45
1883,99.4,6.55
1883,99.4,6.4
1883,99.4,6.65
1883,127.0,3.85
1883,127.0,6.25
1883,127.0,1.75
1883,127.0,7.4
1883,127.0,10.5
1883,127.0,16.55
1883,127.0,14.65
1883,127.0,14.75
1883,127.0,10.45
1883,127.0,6.55
1883,127.0,6.4
1883,127.0,6.65
1883,57.0,3.85
1883,57.0,6.25
1883,57.0,1.75
1883,57.0,7.4
1883,57.0,10.5
1883,57.0,16.55
1883,57.0,14.65
1883,57.0,14.75
1883,57.0,10.45
1883,57.0,6.55
1883,57.0,6.4
1883,57.0,6.65
1884,145.0,3.25
1884,145.0,4.35
1884,145.0,6.3
1884,145.0,6.35
1884,145.0,13.05
1884,145.0,10.0
1884,145.0,15.2
1884,145.0,13.1
1884,145.0,10.55
1884,145.0,12.3
1884,145.0,5.6
1884,145.0,3.7
1884,156.7,3.25
1884,156.7,4.35
1884,156.7,6.3
1884,156.7,6.35
1884,156.7,13.05
1884,156.7,10.0
1884,156.7,15.2
1884,156.7,13.1
1884,156.7,10.55
1884,156.7,12.3
1884,156.7,5.6
1884,156.7,3.7
1884,117.9,3.25
1884,117.9,4.35
1884,117.9,6.3
1884,117.9,6.35
1884,117.9,13.05
1884,117.9,10.0
1884,117.9,15.2
1884,117.9,13.1
1884,117.9,10.55
1884,117.9,12.3
1884,117.9,5.6
1884,117.9,3.7
1884,45.2,3.25
1884,45.2,4.35
1884,45.2,6.3
1884,45.2,6.35
1884,45.2,13.05
1884,45.2,10.0
1884,45.2,15.2
1884,45.2,13.1
1884,45.2,10.55
1884,45.2,12.3
1884,45.2,5.6
1884,45.2,3.7
1884,71.9,3.25
1884,71.9,4.35
1884,71.9,6.3
1884,71.9,6.35
1884,71.9,13.05
1884,71.9,10.0
1884,71.9,15.2
1884,71.9,13.1
1884,71.9,10.55
1884,71.9,12.3
1884,71.9,5.6
1884,71.9,3.7
1884,26.3,3.25
1884,26.3,4.35
1884,26.3,6.3
1884,26.3,6.35
1884,26.3,13.05
1884,26.3,10.0
1884,26.3,15.2
1884,26.3,13.1
1884,26.3,10.55
1884,26.3,12.3
1884,26.3,5.6
1884,26.3,3.7
1884,94.4,3.25
1884,94.4,4.35
1884,94.4,6.3
1884,94.4,6.35
1884,94.4,13.05
1884,94.4,10.0
1884,94.4,15.2
1884,94.4,13.1
1884,94.4,10.55
1884,94.4,12.3
1884,94.4,5.6
1884,94.4,3.7
1884,49.6,3.25
1884,49.6,4.35
1884,49.6,6.3
1884,49.6,6.35
1884,49.6,13.05
1884,49.6,10.0
1884,49.6,15.2
1884,49.6,13.1
1884,49.6,10.55
1884,49.6,12.3
1884,49.6,5.6
1884,49.6,3.7
1884,72.2,3.25
1884,72.2,4.35
1884,72.2,6.3
1884,72.2,6.35
1884,72.2,13.05
1884,72.2,10.0
1884,72.2,15.2
1884,72.2,13.1
1884,72.2,10.55
1884,72.2,12.3
1884,72.2,5.6
1884,72.2,3.7
1884,73.1,3.25
1884,73.1,4.35
1884,73.1,6.3
1884,73.1,6.35
1884,73.1,13.05
1884,73.1,10.0
1884,73.1,15.2
1884,73.1,13.1
1884,73.1,10.55
1884,73.1,12.3
1884,73.1,5.6
1884,73.1,3.7
1884,97.3,3.25
1884,97.3,4.35
1884,97.3,6.3
1884,97.3,6.35
1884,97.3,13.05
1884,97.3,10.0
1884,97.3,15.2
1884,97.3,13.1
1884,97.3,10.55
1884,97.3,12.3
1884,97.3,5.6
1884,97.3,3.7
1884,116.6,3.25
1884,116.6,4.35
1884,116.6,6.3
1884,116.6,6.35
1884,116.6,13.05
1884,116.6,10.0
1884,116.6,15.2
1884,116.6,13.1
1884,116.6,10.55
1884,116.6,12.3
1884,116.6,5.6
1884,116.6,3.7
1885,98.2,3.2
1885,98.2,-1.1
1885,98.2,5.75
1885,98.2,8.25
1885,98.2,8.75
1885,98.2,13.6
1885,98.2,12.7
1885,98.2,14.0
1885,98.2,13.85
1885,98.2,8.85
1885,98.2,8.2
1885,98.2,-0.9
1885,127.0,3.2
1885,127.0,-1.1
1885,127.0,5.75
1885,127.0,8.25
1885,127.0,8.75
1885,127.0,13.6
1885,127.0,12.7
1885,127.0,14.0
1885,127.0,13.85
1885,127.0,8.85
1885,127.0,8.2
1885,127.0,-0.9
1885,75.9,3.2
1885,75.9,-1.1
1885,75.9,5.75
1885,75.9,8.25
1885,75.9,8.75
1885,75.9,13.6
1885,75.9,12.7
1885,75.9,14.0
1885,75.9,13.85
1885,75.9,8.85
1885,75.9,8.2
1885,75.9,-0.9
1885,90.2,3.2
1885,90.2,-1.1
1885,90.2,5.75
1885,90.2,8.25
1885,90.2,8.75
1885,90.2,13.6
1885,90.2,12.7
1885,90.2,14.0
1885,90.2,13.85
1885,90.2,8.85
1885,90.2,8.2
1885,90.2,-0.9
1885,72.4,3.2
1885,72.4,-1.1
1885,72.4,5.75
1885,72.4,8.25
1885,72.4,8.75
1885,72.4,13.6
1885,72.4,12.7
1885,72.4,14.0
1885,72.4,13.85
1885,72.4,8.85
1885,72.4,8.2
1885,72.4,-0.9
1885,30.3,3.2
1885,30.3,-1.1
1885,30.3,5.75
1885,30.3,8.25
1885,30.3,8.75
1885,30.3,13.6
1885,30.3,12.7
1885,30.3,14.0
1885,30.3,13.85
1885,30.3,8.85
1885,30.3,8.2
1885,30.3,-0.9
1885,56.9,3.2
1885,56.9,-1.1
1885,56.9,5.75
1885,56.9,8.25
1885,56.9,8.75
1885,56.9,13.6
1885,56.9,12.7
1885,56.9,14.0
1885,56.9,13.85
1885,56.9,8.85
1885,56.9,8.2
1885,56.9,-0.9
1885,84.0,3.2
1885,84.0,-1.1
1885,84.0,5.75
1885,84.0,8.25
1885,84.0,8.75
1885,84.0,13.6
1885,84.0,12.7
1885,84.0,14.0
1885,84.0,13.85
1885,84.0,8.85
1885,84.0,8.2
1885,84.0,-0.9
1885,144.0,3.2
1885,144.0,-1.1
1885,144.0,5.75
1885,144.0,8.25
1885,144.0,8.75
1885,144.0,13.6
1885,144.0,12.7
1885,144.0,14.0
1885,144.0,13.85
1885,144.0,8.85
1885,144.0,8.2
1885,144.0,-0.9
1885,115.2,3.2
1885,115.2,-1.1
1885,115.2,5.75
1885,115.2,8.25
1885,115.2,8.75
1885,115.2,13.6
1885,115.2,12.7
1885,115.2,14.0
1885,115.2,13.85
1885,115.2,8.85
1885,115.2,8.2
1885,115.2,-0.9
1885,74.4,3.2
1885,74.4,-1.1
1885,74.4,5.75
1885,74.4,8.25
1885,74.4,8.75
1885,74.4,13.6
1885,74.4,12.7
1885,74.4,14.0
1885,74.4,13.85
1885,74.4,8.85
1885,74.4,8.2
1885,74.4,-0.9
1885,46.7,3.2
1885,46.7,-1.1
1885,46.7,5.75
1885,46.7,8.25
1885,46.7,8.75
1885,46.7,13.6
1885,46.7,12.7
1885,46.7,14.0
1885,46.7,13.85
1885,46.7,8.85
1885,46.7,8.2
1885,46.7,-0.9
1886,112.6,-0.5
1886,112.6,6.0
1886,112.6,1.75
1886,112.6,5.95
1886,112.6,10.95
1886,112.6,9.1
1886,112.6,15.5
1886,112.6,13.8
1886,112.6,16.05
1886,112.6,9.35
1886,112.6,5.8
1886,112.6,3.65
1886,82.6,-0.5
1886,82.6,6.0
1886,82.6,1.75
1886,82.6,5.95
1886,82.6,10.95
1886,82.6,9.1
1886,82.6,15.5
1886,82.6,13.8
1886,82.6,16.05
1886,82.6,9.35
1886,82.6,5.8
1886,82.6,3.65
1886,100.7,-0.5
1886,100.7,6.0
1886,100.7,1.75
1886,100.7,5.95
1886,100.7,10.95
1886,100.7,9.1
1886,100.7,15.5
1886,100.7,13.8
1886,100.7,16.05
1886,100.7,9.35
1886,100.7,5.8
1886,100.7,3.65
1886,62.8,-0.5
1886,62.8,6.0
1886,62.8,1.75
1886,62.8,5.95
1886,62.8,10.95
1886,62.8,9.1
1886,62.8,15.5
1886,62.8,13.8
1886,62.8,16.05
1886,62.8,9.35
1886,62.8,5.8
1886,62.8,3.65
1886,111.8,-0.5
1886,111.8,6.0
1886,111.8,1.75
1886,111.8,5.95
1886,111.8,10.95
1886,111.8,9.1
1886,111.8,15.5
1886,111.8,13.8
1886,111.8,16.05
1886,111.8,9.35
1886,111.8,5.8
1886,111.8,3.65
1886,44.0,-0.5
1886,44.0,6.0
1886,44.0,1.75
1886,44.0,5.95
1886,44.0,10.95
1886,44.0,9.1
1886,44.0,15.5
1886,44.0,13.8
1886,44.0,16.05
1886,44.0,9.35
1886,44.0,5.8
1886,44.0,3.65
1886,103.1,-0.5
1886,103.1,6.0
1886,103.1,1.75
1886,103.1,5.95
1886,103.1,10.95
1886,103.1,9.1
1886,103.1,15.5
1886,103.1,13.8
1886,103.1,16.05
1886,103.1,9.35
1886,103.1,5.8
1886,103.1,3.65
1886,75.6,-0.5
1886,75.6,6.0
1886,75.6,1.75
1886,75.6,5.95
1886,75.6,10.95
1886,75.6,9.1
1886,75.6,15.5
1886,75.6,13.8
1886,75.6,16.05
1886,75.6,9.35
1886,75.6,5.8
1886,75.6,3.65
1886,109.2,-0.5
1886,109.2,6.0
1886,109.2,1.75
1886,109.2,5.95
1886,109.2,10.95
1886,109.2,9.1
1886,109.2,15.5
1886,109.2,13.8
1886,109.2,16.05
1886,109.2,9.35
1886,109.2,5.8
1886,109.2,3.65
1886,150.9,-0.5
1886,150.9,6.0
1886,150.9,1.75
1886,150.9,5.95
1886,150.9,10.95
1886,150.9,9.1
1886,150.9,15.5
1886,150.9,13.8
1886,150.9,16.05
1886,150.9,9.35
1886,150.9,5.8
1886,150.9,3.65
1886,91.3,-0.5
1886,91.3,6.0
1886,91.3,1.75
1886,91.3,5.95
1886,91.3,10.95
1886,91.3,9.1
1886,91.3,15.5
1886,91.3,13.8
1886,91.3,16.05
1886,91.3,9.35
1886,91.3,5.8
1886,91.3,3.65
1886,146.1,-0.5
1886,146.1,6.0
1886,146.1,1.75
1886,146.1,5.95
1886,146.1,10.95
1886,146.1,9.1
1886,146.1,15.5
1886,146.1,13.8
1886,146.1,16.05
1886,146.1,9.35
1886,146.1,5.8
1886,146.1,3.65
1887,102.2,0.1
1887,102.2,4.75
1887,102.2,6.25
1887,102.2,3.95
1887,102.2,10.95
1887,102.2,14.5
1887,102.2,17.85
1887,102.2,11.5
1887,102.2,11.85
1887,102.2,4.55
1887,102.2,4.0
1887,102.2,1.35
1887,47.4,0.1
1887,47.4,4.75
1887,47.4,6.25
1887,47.4,3.95
1887,47.4,10.95
1887,47.4,14.5
1887,47.4,17.85
1887,47.4,11.5
1887,47.4,11.85
1887,47.4,4.55
1887,47.4,4.0
1887,47.4,1.35
1887,45.3,0.1
1887,45.3,4.75
1887,45.3,6.25
1887,45.3,3.95
1887,45.3,10.95
1887,45.3,14.5
1887,45.3,17.85
1887,45.3,11.5
1887,45.3,11.85
1887,45.3,4.55
1887,45.3,4.0
1887,45.3,1.35
1887,49.8,0.1
1887,49.8,4.75
1887,49.8,6.25
1887,49.8,3.95
1887,49.8,10.95
1887,49.8,14.5
1887,49.8,17.85
1887,49.8,11.5
1887,49.8,11.85
1887,49.8,4.55
1887,49.8,4.0
1887,49.8,1.35
1887,38.8,0.1
1887,38.8,4.75
1887,38.8,6.25
1887,38.8,3.95
1887,38.8,10.95
1887,38.8,14.5
1887,38.8,17.85
1887,38.8,11.5
1887,38.8,11.85
1887,38.8,4.55
1887,38.8,4.0
1887,38.8,1.35
1887,14.9,0.1
1887,14.9,4.75
1887,14.9,6.25
1887,14.9,3.95
1887,14.9,10.95
1887,14.9,14.5
1887,14.9,17.85
1887,14.9,11.5
1887,14.9,11.85
1887,14.9,4.55
1887,14.9,4.0
1887,14.9,1.35
1887,71.6,0.1
1887,71.6,4.75
1887,71.6,6.25
1887,71.6,3.95
1887,71.6,10.95
1887,71.6,14.5
1887,71.6,17.85
1887,71.6,11.5
1887,71.6,11.85
1887,71.6,4.55
1887,71.6,4.0
1887,71.6,1.35
1887,84.4,0.1
1887,84.4,4.75
1887,84.4,6.25
1887,84.4,3.95
1887,84.4,10.95
1887,84.4,14.5
1887,84.4,17.85
1887,84.4,11.5
1887,84.4,11.85
1887,84.4,4.55
1887,84.4,4.0
1887,84.4,1.35
1887,85.5,0.1
1887,85.5,4.75
1887,85.5,6.25
1887,85.5,3.95
1887,85.5,10.95
1887,85.5,14.5
1887,85.5,17.85
1887,85.5,11.5
1887,85.5,11.85
1887,85.5,4.55
1887,85.5,4.0
1887,85.5,1.35
1887,69.9,0.1
1887,69.9,4.75
1887,69.9,6.25
1887,69.9,3.95
1887,69.9,10.95
1887,69.9,14.5
1887,69.9,17.85
1887,69.9,11.5
1887,69.9,11.85
1887,69.9,4.55
1887,69.9,4.0
1887,69.9,1.35
1887,94.4,0.1
1887,94.4,4.75
1887,94.4,6.25
1887,94.4,3.95
1887,94.4,10.95
1887,94.4,14.5
1887,94.4,17.85
1887,94.4,11.5
1887,94.4,11.85
1887,94.4,4.55
1887,94.4,4.0
1887,94.4,1.35
1887,84.8,0.1
1887,84.8,4.75
1887,84.8,6.25
1887,84.8,3.95
1887,84.8,10.95
1887,84.8,14.5
1887,84.8,17.85
1887,84.8,11.5
1887,84.8,11.85
1887,84.8,4.55
1887,84.8,4.0
1887,84.8,1.35
1888,89.7,8.95
1888,89.7,1.35
1888,89.7,6.35
1888,89.7,5.65
1888,89.7,8.95
1888,89.7,6.85
1888,89.7,15.35
1888,89.7,12.85
1888,89.7,12.15
1888,89.7,7.25
1888,89.7,8.3
1888,89.7,2.5
1888,25.7,8.95
1888,25.7,1.35
1888,25.7,6.35
1888,25.7,5.65
1888,25.7,8.95
1888,25.7,6.85
1888,25.7,15.35
1888,25.7,12.85
1888,25.7,12.15
1888,25.7,7.25
1888,25.7,8.3
1888,25.7,2.5
1888,98.3,8.95
1888,98.3,1.35
1888,98.3,6.35
1888,98.3,5.65
1888,98.3,8.95
1888,98.3,6.85
1888,98.3,15.35
1888,98.3,12.85
1888,98.3,12.15
1888,98.3,7.25
1888,98.3,8.3
1888,98.3,2.5
1888,55.9,8.95
1888,55.9,1.35
1888,55.9,6.35
1888,55.9,5.65
1888,55.9,8.95
1888,55.9,6.85
1888,55.9,15.35
1888,55.9,12.85
1888,55.9,12.15
1888,55.9,7.25
1888,55.9,8.3
1888,55.9,2.5
1888,76.7,8.95
1888,76.7,1.35
1888,76.7,6.35
1888,76.7,5.65
1888,76.7,8.95
1888,76.7,6.85
1888,76.7,15.35
1888,76.7,12.85
1888,76.7,12.15
1888,76.7,7.25
1888,76.7,8.3
1888,76.7,2.5
1888,121.9,8.95
1888,121.9,1.35
1888,121.9,6.35
1888,121.9,5.65
1888,121.9,8.95
1888,121.9,6.85
1888,121.9,15.35
1888,121.9,12.85
1888,121.9,12.15
1888,121.9,7.25
1888,121.9,8.3
1888,121.9,2.5
1888,139.8,8.95
1888,139.8,1.35
1888,139.8,6.35
1888,139.8,5.65
1888,139.8,8.95
1888,139.8,6.85
1888,139.8,15.35
1888,139.8,12.85
1888,139.8,12.15
1888,139.8,7.25
1888,139.8,8.3
1888,139.8,2.5
1888,88.4,8.95
1888,88.4,1.35
1888,88.4,6.35
1888,88.4,5.65
1888,88.4,8.95
1888,88.4,6.85
1888,88.4,15.35
1888,88.4,12.85
1888,88.4,12.15
1888,88.4,7.25
1888,88.4,8.3
1888,88.4,2.5
1888,33.2,8.95
1888,33.2,1.35
1888,33.2,6.35
1888,33.2,5.65
1888,33.2,8.95
1888,33.2,6.85
1888,33.2,15.35
1888,33.2,12.85
1888,33.2,12.15
1888,33.2,7.25
1888,33.2,8.3
1888,33.2,2.5
1888,65.0,8.95
1888,65.0,1.35
1888,65.0,6.35
1888,65.0,5.65
1888,65.0,8.95
1888,65.0,6.85
1888,65.0,15.35
1888,65.0,12.85
1888,65.0,12.15
1888,65.0,7.25
1888,65.0,8.3
1888,65.0,2.5
1888,129.3,8.95
1888,129.3,1.35
1888,129.3,6.35
1888,129.3,5.65
1888,129.3,8.95
1888,129.3,6.85
1888,129.3,15.35
1888,129.3,12.85
1888,129.3,12.15
1888,129.3,7.25
1888,129.3,8.3
1888,129.3,2.5
1888,142.0,8.95
1888,142.0,1.35
1888,142.0,6.35
1888,142.0,5.65
1888,142.0,8.95
1888,142.0,6.85
1888,142.0,15.35
1888,142.0,12.85
1888,142.0,12.15
1888,142.0,7.25
1888,142.0,8.3
1888,142.0,2.5
1889,90.3,3.85
1889,90.3,2.35
1889,90.3,8.5
1889,90.3,7.05
1889,90.3,13.1
1889,90.3,13.2
1889,90.3,15.75
1889,90.3,16.95
1889,90.3,14.05
1889,90.3,7.8
1889,90.3,12.65
1889,90.3,8.25
1889,81.1,3.85
1889,81.1,2.35
1889,81.1,8.5
1889,81.1,7.05
1889,81.1,13.1
1889,81.1,13.2
1889,81.1,15.75
1889,81.1,16.95
1889,81.1,14.05
1889,81.1,7.8
1889,81.1,12.65
1889,81.1,8.25
1889,50.5,3.85
1889,50.5,2.35
1889,50.5,8.5
1889,50.5,7.05
1889,50.5,13.1
1889,50.5,13.2
1889,50.5,15.75
1889,50.5,16.95
1889,50.5,14.05
1889,50.5,7.8
1889,50.5,12.65
1889,50.5,8.25
1889,74.6,3.85
1889,74.6,2.35
1889,74.6,8.5
1889,74.6,7.05
1889,74.6,13.1
1889,74.6,13.2
1889,74.6,15.75
1889,74.6,16.95
1889,74.6,14.05
1889,74.6,7.8
1889,74.6,12.65
1889,74.6,8.25
1889,102.7,3.85
1889,102.7,2.35
1889,102.7,8.5
1889,102.7,7.05
1889,102.7,13.1
1889,102.7,13.2
1889,102.7,15.75
1889,102.7,16.95
1889,102.7,14.05
1889,102.7,7.8
1889,102.7,12.65
1889,102.7,8.25
1889,28.0,3.85
1889,28.0,2.35
1889,28.0,8.5
1889,28.0,7.05
1889,28.0,13.1
1889,28.0,13.2
1889,28.0,15.75
1889,28.0,16.95
1889,28.0,14.05
1889,28.0,7.8
1889,28.0,12.65
1889,28.0,8.25
1889,63.7,3.85
1889,63.7,2.35
1889,63.7,8.5
1889,63.7,7.05
1889,63.7,13.1
1889,63.7,13.2
1889,63.7,15.75
1889,63.7,16.95
1889,63.7,14.05
1889,63.7,7.8
1889,63.7,12.65
1889,63.7,8.25
1889,160.4,3.85
1889,160.4,2.35
1889,160.4,8.5
1889,160.4,7.05
1889,160.4,13.1
1889,160.4,13.2
1889,160.4,15.75
1889,160.4,16.95
1889,160.4,14.05
1889,160.4,7.8
1889,160.4,12.65
1889,160.4,8.25
1889,55.1,3.85
1889,55.1,2.35
1889,55.1,8.5
1889,55.1,7.05
1889,55.1,13.1
1889,55.1,13.2
1889,55.1,15.75
1889,55.1,16.95
1889,55.1,14.05
1889,55.1,7.8
1889,55.1,12.65
1889,55.1,8.25
1889,135.2,3.85
1889,135.2,2.35
1889,135.2,8.5
1889,135.2,7.05
1889,135.2,13.1
1889,135.2,13.2
1889,135.2,15.75
1889,135.2,16.95
1889,135.2,14.05
1889,135.2,7.8
1889,135.2,12.65
1889,135.2,8.25
1889,57.5,3.85
1889,57.5,2.35
1889,57.5,8.5
1889,57.5,7.05
1889,57.5,13.1
1889,57.5,13.2
1889,57.5,15.75
1889,57.5,16.95
1889,57.5,14.05
1889,57.5,7.8
1889,57.5,12.65
1889,57.5,8.25
1889,109.1,3.85
1889,109.1,2.35
1889,109.1,8.5
1889,109.1,7.05
1889,109.1,13.1
1889,109.1,13.2
1889,109.1,15.75
1889,109.1,16.95
1889,109.1,14.05
1889,109.1,7.8
1889,109.1,12.65
1889,109.1,8.25
1890,143.3,6.75
1890,143.3,6.35
1890,143.3,9.2
1890,143.3,6.6
1890,143.3,11.1
1890,143.3,13.8
1890,143.3,10.15
1890,143.3,11.15
1890,143.3,11.95
1890,143.3,8.45
1890,143.3,8.55
1890,143.3,1.3
1890,45.7,6.75
1890,45.7,6.35
1890,45.7,9.2
1890,45.7,6.6
1890,45.7,11.1
1890,45.7,13.8
1890,45.7,10.15
1890,45.7,11.15
1890,45.7,11.95
1890,45.7,8.45
1890,45.7,8.55
1890,45.7,1.3
1890,97.9,6.75
1890,97.9,6.35
1890,97.9,9.2
1890,97.9,6.6
1890,97.9,11.1
1890,97.9,13.8
1890,97.9,10.15
1890,97.9,11.15
1890,97.9,11.95
1890,97.9,8.45
1890,97.9,8.55
1890,97.9,1.3
1890,45.9,6.75
1890,45.9,6.35
1890,45.9,9.2
1890,45.9,6.6
1890,45.9,11.1
1890,45.9,13.8
1890,45.9,10.15
1890,45.9,11.15
1890,45.9,11.95
1890,45.9,8.45
1890,45.9,8.55
1890,45.9,1.3
1890,75.9,6.75
1890,75.9,6.35
1890,75.9,9.2
1890,75.9,6.6
1890,75.9,11.1
1890,75.9,13.8
1890,75.9,10.15
1890,75.9,11.15
1890,75.9,11.95
1890,75.9,8.45
1890,75.9,8.55
1890,75.9,1.3
1890,88.2,6.75
1890,88.2,6.35
1890,88.2,9.2
1890,88.2,6.6
1890,88.2,11.1
1890,88.2,13.8
1890,88.2,10.15
1890,88.2,11.15
1890,88.2,11.95
1890,88.2,8.45
1890,88.2,8.55
1890,88.2,1.3
1890,73.1,6.75
1890,73.1,6.35
1890,73.1,9.2
1890,73.1,6.6
1890,73.1,11.1
1890,73.1,13.8
1890,73.1,10.15
1890,73.1,11.15
1890,73.1,11.95
1890,73.1,8.45
1890,73.1,8.55
1890,73.1,1.3
1890,84.7,6.75
1890,84.7,6.35
1890,84.7,9.2
1890,84.7,6.6
1890,84.7,11.1
1890,84.7,13.8
1890,84.7,10.15
1890,84.7,11.15
1890,84.7,11.95
1890,84.7,8.45
1890,84.7,8.55
1890,84.7,1.3
1890,85.3,6.75
1890,85.3,6.35
1890,85.3,9.2
1890,85.3,6.6
1890,85.3,11.1
1890,85.3,13.8
1890,85.3,10.15
1890,85.3,11.15
1890,85.3,11.95
1890,85.3,8.45
1890,85.3,8.55
1890,85.3,1.3
1890,65.0,6.75
1890,65.0,6.35
1890,65.0,9.2
1890,65.0,6.6
1890,65.0,11.1
1890,65.0,13.8
1890,65.0,10.15
1890,65.0,11.15
1890,65.0,11.95
1890,65.0,8.45
1890,65.0,8.55
1890,65.0,1.3
1890,171.8,6.75
1890,171.8,6.35
1890,171.8,9.2
1890,171.8,6.6
1890,171.8,11.1
1890,171.8,13.8
1890,171.8,10.15
1890,171.8,11.15
1890,171.8,11.95
1890,171.8,8.45
1890,171.8,8.55
1890,171.8,1.3
1890,70.3,6.75
1890,70.3,6.35
1890,70.3,9.2
1890,70.3,6.6
1890,70.3,11.1
1890,70.3,13.8
1890,70.3,10.15
1890,70.3,11.15
1890,70.3,11.95
1890,70.3,8.45
1890,70.3,8.55
1890,70.3,1.3
1891,58.7,5.1
1891,58.7,7.4
1891,58.7,2.85
1891,58.7,5.5
1891,58.7,9.8
1891,58.7,14.4
1891,58.7,15.1
1891,58.7,12.75
1891,58.7,13.0
1891,58.7,10.8
1891,58.7,3.65
1891,58.7,4.4
1891,10.1,5.1
1891,10.1,7.4
1891,10.1,2.85
1891,10.1,5.5
1891,10.1,9.8
1891,10.1,14.4
1891,10.1,15.1
1891,10.1,12.75
1891,10.1,13.0
1891,10.1,10.8
1891,10.1,3.65
1891,10.1,4.4
1891,48.5,5.1
1891,48.5,7.4
